"","block","bed","row","col","pop","mf","rep","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","site","year","elev_m","Lat","Grw_Ssn_GD","Wtr_Yr_GD","UCD_Y1_Prob_Fruits","WL2_Y2_Prob_Fruits","WL2_ProbFitness","WL2_Total_Fitness","log_WL2_Total_Fitness","Fruits","FrFlw"
"633","L1","L",18,"B","LV3",2,4,NA,NA,NA,NA,NA,54,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"634","L1","L",19,"A","LVTR1",5,12,NA,NA,NA,NA,NA,16,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"635","L1","L",19,"B","DPR",4,11,NA,NA,NA,NA,NA,96,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"636","L1","L",20,"A","BH",7,15,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"637","L1","L",20,"B","YO11",6,6,NA,NA,NA,NA,NA,61,"UCD",23,2872.295032,37.93844,0.535639289512285,0.578853412648547,NA,NA,NA,NA,NA,NA,NA
"638","L1","L",21,"A","TM2",2,5,NA,NA,NA,NA,NA,96,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,NA,NA,NA,NA,NA,NA,NA
"639","L1","L",21,"B","IH",4,16,NA,NA,NA,NA,NA,40,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"640","L1","L",22,"A","LV3",4,6,NA,NA,NA,NA,NA,96,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"641","L1","L",22,"B","WL1",7,23,NA,NA,NA,NA,NA,61,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"642","L2","L",24,"A","YO8",6,2,NA,NA,NA,NA,NA,54,"UCD",23,2590.97836,37.81117,0.429022124316974,0.571760600444445,NA,NA,NA,NA,NA,NA,NA
"643","L2","L",24,"B","IH",7,1,NA,NA,NA,NA,NA,40,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"644","L2","L",25,"A","CP2",5,10,NA,NA,NA,NA,NA,103,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"645","L2","L",25,"B","WL1",1,19,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"646","L2","L",26,"A","SC",4,7,NA,NA,NA,NA,NA,117,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"647","L2","L",26,"B","IH",1,6,NA,NA,NA,NA,NA,40,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"648","L2","L",27,"A","WL1",6,19,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"649","L2","L",27,"B","WL1",2,9,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"650","L2","L",28,"A","CP2",7,6,NA,NA,NA,NA,NA,75,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"651","L2","L",28,"B","IH",4,17,NA,NA,NA,NA,NA,68,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"652","L2","L",29,"A","CP2",9,4,NA,NA,NA,NA,NA,82,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"653","L2","L",29,"B","WL1",1,2,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"654","L2","L",30,"A","TM2",1,12,115,137,NA,NA,NA,162,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,0,NA,NA,NA,NA,0,10
"655","L2","L",30,"B","YO11",6,9,NA,NA,NA,NA,NA,68,"UCD",23,2872.295032,37.93844,0.535639289512285,0.578853412648547,NA,NA,NA,NA,NA,NA,NA
"656","L2","L",31,"A","WL1",7,24,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"657","L2","L",31,"B","FR",3,13,NA,NA,NA,NA,NA,82,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"658","L2","L",32,"A","CC",5,3,NA,NA,NA,NA,NA,124,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"659","L2","L",32,"B","SQ1",7,20,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"660","L2","L",33,"A","WL1",1,12,NA,NA,NA,NA,NA,75,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"661","L2","L",33,"B","SQ2",4,3,NA,NA,NA,NA,NA,40,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"662","L2","L",34,"A","WL1",6,13,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"663","L2","L",34,"B","TM2",5,8,115,137,148,NA,NA,169,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,1,NA,NA,NA,NA,8,29
"664","L2","L",35,"A","TM2",4,9,124,144,151,197,197,208,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,1,NA,NA,NA,NA,452,496
"665","L2","L",35,"B","SC",5,9,NA,NA,NA,NA,NA,75,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"666","L2","L",36,"A","FR",1,9,NA,NA,NA,NA,NA,40,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"667","L2","L",36,"B","YO4",2,2,NA,NA,NA,NA,NA,75,"UCD",23,2157.57391,37.76378,0.306270199436527,0.539681398818845,NA,NA,NA,NA,NA,NA,NA
"668","L2","L",37,"A","WL1",6,3,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"669","L2","L",37,"B","DPR",6,3,NA,NA,NA,NA,NA,124,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"670","L2","L",38,"A","WL1",4,14,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"671","L2","L",38,"B","BH",3,4,NA,NA,NA,NA,NA,40,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"672","L2","L",39,"A","SQ1",1,7,NA,NA,NA,NA,NA,40,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"673","L2","L",39,"B","LV3",6,8,NA,NA,NA,NA,NA,68,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"674","L2","L",40,"A","LV1",7,2,NA,NA,NA,NA,NA,40,"UCD",23,2593.416641,40.47471,0.418480157881704,0.791446387918782,NA,NA,NA,NA,NA,NA,NA
"675","L2","L",40,"B","YO8",7,11,NA,NA,NA,NA,NA,82,"UCD",23,2590.97836,37.81117,0.429022124316974,0.571760600444445,NA,NA,NA,NA,NA,NA,NA
"676","L2","L",41,"A","WL2",5,1,NA,NA,NA,NA,NA,82,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"677","L2","L",41,"B","SQ1",2,4,NA,NA,NA,NA,NA,68,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"678","L2","L",42,"A","CC",1,9,NA,NA,NA,NA,NA,40,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"679","L2","L",42,"B","SC",6,8,NA,NA,NA,NA,NA,75,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"680","L1","L",3,"C","SQ3",4,3,169,176,184,214,208,221,"UCD",23,2373.170732,36.72109,0.372124172309874,0.514628301738426,1,NA,NA,NA,NA,1,7
"681","L1","L",3,"D","SQ1",7,11,NA,NA,NA,NA,NA,124,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"682","L1","L",4,"C","SQ1",5,13,NA,NA,NA,NA,NA,54,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"683","L1","L",4,"D","BH",4,10,165,179,184,221,214,282,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,1,NA,NA,NA,NA,80,108
"684","L1","L",5,"C","YO7",2,1,NA,NA,NA,NA,NA,110,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"685","L1","L",5,"D","WL1",1,11,NA,NA,NA,NA,NA,232,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,0,0
"686","L1","L",6,"C","LV3",1,4,NA,NA,NA,NA,NA,134,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"687","L1","L",6,"D","WL1",6,18,NA,NA,NA,NA,NA,127,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"688","L1","L",7,"C","WR",2,2,NA,NA,NA,NA,NA,134,"UCD",23,1158,39.34346,0.212798549395386,0.514626504367268,NA,NA,NA,NA,NA,NA,NA
"689","L1","L",7,"D","SC",4,6,NA,NA,NA,NA,NA,117,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"690","L1","L",8,"C","WL1",6,12,NA,NA,NA,NA,NA,124,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"691","L1","L",8,"D","WL1",7,9,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"692","L1","L",9,"C","CP2",10,1,NA,NA,NA,NA,NA,75,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"693","L1","L",9,"D","SQ1",7,1,NA,NA,NA,NA,NA,68,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"694","L1","L",10,"C","WL1",1,1,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"695","L1","L",10,"D","LV3",8,1,NA,NA,NA,NA,NA,127,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"696","L1","L",11,"C","FR",2,10,NA,NA,NA,NA,NA,68,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"697","L1","L",11,"D","IH",7,10,NA,NA,NA,NA,NA,96,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"698","L1","L",12,"C","SQ1",2,9,NA,NA,NA,NA,NA,96,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"699","L1","L",12,"D","CP2",8,2,NA,NA,NA,NA,NA,75,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"700","L1","L",13,"C","BH",3,13,151,169,176,239,239,NA,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,1,NA,NA,NA,NA,301,355
"701","L1","L",13,"D","BH",5,22,176,193,208,282,282,323,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,1,NA,NA,NA,NA,4,14
"702","L1","L",14,"C","YO8",7,2,NA,NA,NA,NA,NA,82,"UCD",23,2590.97836,37.81117,0.429022124316974,0.571760600444445,NA,NA,NA,NA,NA,NA,NA
"703","L1","L",14,"D","CC",1,1,NA,NA,NA,NA,NA,75,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"704","L1","L",15,"C","WL1",3,3,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"705","L1","L",15,"D","WL1",4,8,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"706","L1","L",16,"C","BH",6,5,NA,NA,NA,NA,NA,117,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"707","L1","L",16,"D","DPR",6,13,NA,NA,NA,NA,NA,89,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"708","L1","L",17,"C","CC",7,3,NA,NA,NA,NA,NA,134,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"709","L1","L",17,"D","CC",5,11,NA,NA,NA,NA,NA,40,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"710","L1","L",18,"C","CP3",9,2,NA,NA,NA,NA,NA,75,"UCD",23,2266.382201,38.70649,0.382851083789011,0.635900006313428,NA,NA,NA,NA,NA,NA,NA
"711","L1","L",18,"D","BH",7,12,NA,NA,NA,NA,NA,82,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"712","L1","L",19,"C","WL2",7,3,NA,NA,NA,NA,NA,117,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"713","L1","L",19,"D","SQ2",6,12,NA,NA,NA,NA,NA,96,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"714","L1","L",20,"C","WL1",6,28,NA,NA,NA,NA,NA,82,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"715","L1","L",20,"D","LV3",7,10,NA,NA,NA,NA,NA,89,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"716","L1","L",21,"C","LV3",5,8,NA,NA,NA,NA,NA,40,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"717","L1","L",21,"D","SQ1",1,6,NA,NA,NA,NA,NA,96,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"718","L1","L",22,"D","CC",3,8,NA,NA,NA,NA,NA,40,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"719","L2","L",23,"C","LV3",3,3,NA,NA,NA,NA,NA,61,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"720","L2","L",24,"C","CC",6,10,NA,NA,NA,NA,NA,40,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"721","L2","L",24,"D","LV3",8,3,NA,NA,NA,NA,NA,40,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"722","L2","L",25,"C","BH",5,23,NA,NA,NA,NA,NA,40,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"723","L2","L",25,"D","FR",7,11,NA,NA,NA,NA,NA,40,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"724","L2","L",26,"C","WR",1,7,NA,NA,NA,NA,NA,96,"UCD",23,1158,39.34346,0.212798549395386,0.514626504367268,NA,NA,NA,NA,NA,NA,NA
"725","L2","L",26,"D","LVTR1",7,2,NA,NA,NA,NA,NA,40,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"726","L2","L",27,"C","SQ3",3,3,NA,NA,NA,NA,NA,117,"UCD",23,2373.170732,36.72109,0.372124172309874,0.514628301738426,NA,NA,NA,NA,NA,NA,NA
"727","L2","L",27,"D","WL1",4,9,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"728","L2","L",28,"C","BH",6,6,NA,NA,NA,NA,NA,110,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"729","L2","L",28,"D","BH",2,7,NA,NA,NA,NA,NA,169,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"730","L2","L",29,"C","LVTR1",1,11,NA,NA,NA,NA,NA,16,"UCD",23,2741.38982,40.47917,0.429906979277767,0.801292769623535,NA,NA,NA,NA,NA,NA,NA
"731","L2","L",29,"D","BH",3,14,NA,NA,NA,NA,NA,221,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,0,0
"732","L2","L",30,"C","BH",4,11,NA,NA,NA,NA,NA,134,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"733","L2","L",30,"D","TM2",3,4,115,134,144,NA,NA,169,"UCD",23,379.1526973,39.59255,0.40947349333617,0.3053494140449,1,NA,NA,NA,NA,27,78
"734","L2","L",31,"C","SC",1,8,NA,NA,NA,NA,NA,117,"UCD",23,421.5178299,38.41167,0.259906866031236,0.192082563585821,NA,NA,NA,NA,NA,NA,NA
"735","L2","L",31,"D","LV3",5,9,NA,NA,NA,NA,NA,96,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"736","L2","L",32,"C","CP2",1,1,NA,NA,NA,NA,NA,117,"UCD",23,2244.132886,38.66169,0.336326793676908,0.600622407133451,NA,NA,NA,NA,NA,NA,NA
"737","L2","L",32,"D","CC",2,7,NA,NA,NA,NA,NA,40,"UCD",23,313,39.58597,0.180945281879079,0.274158024009613,NA,NA,NA,NA,NA,NA,NA
"738","L2","L",33,"C","DPR",2,2,NA,NA,NA,NA,NA,89,"UCD",23,1018.591893,39.22846,0.242912731193273,0.460271748211995,NA,NA,NA,NA,NA,NA,NA
"739","L2","L",33,"D","WL2",4,10,NA,NA,NA,NA,NA,232,"UCD",23,2020.115818,38.8263,0.270770770415982,0.582874227523719,NA,NA,NA,NA,NA,NA,NA
"740","L2","L",34,"C","BH",5,8,NA,NA,NA,NA,NA,117,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"741","L2","L",34,"D","WL1",7,14,NA,NA,NA,NA,NA,46,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"742","L2","L",35,"C","WL1",7,10,NA,NA,NA,NA,NA,96,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"743","L2","L",35,"D","LV3",1,5,NA,NA,NA,NA,NA,75,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"744","L2","L",36,"C","WL1",3,5,NA,NA,NA,NA,NA,40,"UCD",23,1613.837245,38.78608,0.147453418352489,0.47082416575737,NA,NA,NA,NA,NA,NA,NA
"745","L2","L",36,"D","SQ1",6,2,NA,NA,NA,NA,NA,75,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"746","L2","L",37,"C","SQ2",6,100,NA,NA,NA,NA,NA,124,"UCD",23,1934.45122,36.66557,0.281133976675751,0.445796225030837,NA,NA,NA,NA,NA,NA,NA
"747","L2","L",37,"D","BH",7,16,NA,NA,NA,NA,NA,96,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"748","L2","L",38,"C","SQ1",7,2,NA,NA,NA,NA,NA,117,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"749","L2","L",38,"D","SQ1",7,12,NA,NA,NA,NA,NA,82,"UCD",23,1921.036585,36.56435,0.298822933866865,0.428463203627982,NA,NA,NA,NA,NA,NA,NA
"750","L2","L",39,"C","LV3",7,11,NA,NA,NA,NA,NA,134,"UCD",23,2353.550747,40.47917,0.434534895185204,0.795491295420872,NA,NA,NA,NA,NA,NA,NA
"751","L2","L",39,"D","YO7",4,2,NA,NA,NA,NA,NA,134,"UCD",23,2469.978665,37.80903,0.398061511283516,0.578787193812569,NA,NA,NA,NA,NA,NA,NA
"752","L2","L",40,"C","IH",7,11,NA,NA,NA,NA,NA,103,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"753","L2","L",40,"D","BH",7,13,NA,NA,NA,NA,NA,239,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,0,0
"754","L2","L",41,"C","FR",4,13,NA,NA,NA,NA,NA,96,"UCD",23,787,40.01362,0.239151439459641,0.34940191931494,NA,NA,NA,NA,NA,NA,NA
"755","L2","L",41,"D","BH",4,1,184,197,200,282,282,323,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,1,NA,NA,NA,NA,1,23
"756","L2","L",42,"C","BH",7,3,NA,NA,NA,NA,NA,75,"UCD",23,511.4294422,37.40985,0.208631500100476,0.225834741825382,NA,NA,NA,NA,NA,NA,NA
"757","L2","L",42,"D","IH",4,9,NA,NA,NA,NA,NA,103,"UCD",23,454.1298385,39.09332,0.1754607210788,0.285845300154618,NA,NA,NA,NA,NA,NA,NA
"758","A","A",1,"A","TM2",6,11,35,56,86,NA,NA,NA,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,1,3,1.09861228866811,3,3
"759","A","A",1,"B","LVTR1",7,1,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"760","A","A",2,"A","SQ2",6,14,NA,NA,NA,NA,NA,7,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"761","A","A",2,"B","YO8",8,3,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"762","A","A",3,"A","CC",2,3,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"763","A","A",3,"B","YO11",5,14,NA,NA,NA,NA,NA,7,"WL2",23,2872.295032,37.93844,0.359546725530773,0.460541626299666,NA,NA,0,NA,NA,NA,NA
"764","A","A",4,"A","BH",6,3,NA,NA,NA,NA,NA,7,"WL2",23,511.4294422,37.40985,0.263542481313541,0.71416158721597,NA,NA,0,NA,NA,NA,NA
"765","A","A",4,"B","DPR",4,8,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"766","A","A",5,"A","CP2",5,1,NA,NA,NA,NA,NA,NA,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"767","A","A",5,"B","LVTR1",3,12,NA,NA,NA,NA,NA,7,"WL2",23,2741.38982,40.47917,0.3802446836917,0.38500689280617,NA,NA,0,NA,NA,NA,NA
"768","A","A",6,"A","CC",5,3,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"769","A","A",6,"B","CC",3,3,NA,NA,NA,NA,NA,NA,"WL2",23,313,39.58597,0.399543634323574,0.605654365668567,NA,NA,0,NA,NA,NA,NA
"770","A","A",7,"A","WL1",2,8,NA,NA,NA,NA,NA,21,"WL2",23,1613.837245,38.78608,0.287141135745656,0.438745508883631,NA,NA,0,NA,NA,NA,NA
"771","A","A",7,"B","IH",5,3,NA,NA,NA,NA,NA,NA,"WL2",23,454.1298385,39.09332,0.427617311561411,0.551269604438665,NA,NA,0,NA,NA,NA,NA
"772","A","A",8,"A","DPR",6,15,NA,NA,NA,NA,NA,7,"WL2",23,1018.591893,39.22846,0.446043770140393,0.46754256056111,NA,NA,0,NA,NA,NA,NA
"773","A","A",8,"B","CP3",5,9,NA,NA,NA,NA,NA,NA,"WL2",23,2266.382201,38.70649,0.314020856311836,0.364092257481025,NA,NA,0,NA,NA,NA,NA
"774","A","A",9,"A","SC",6,3,NA,NA,NA,NA,NA,21,"WL2",23,421.5178299,38.41167,0.287518285709717,0.640527771659231,NA,NA,0,NA,NA,NA,NA
"775","A","A",9,"B","SQ2",8,9,NA,NA,NA,NA,NA,NA,"WL2",23,1934.45122,36.66557,0.269860304711989,0.423345970997799,NA,NA,0,NA,NA,NA,NA
"776","A","A",10,"A","FR",4,2,NA,NA,NA,NA,NA,7,"WL2",23,787,40.01362,0.420203674438613,0.559367733846736,NA,NA,0,NA,NA,NA,NA
"777","A","A",10,"B","CP2",3,1,NA,NA,NA,NA,NA,7,"WL2",23,2244.132886,38.66169,0.313725730438846,0.386586309917107,NA,NA,0,NA,NA,NA,NA
"778","A","A",11,"A","YO8",2,12,NA,NA,NA,NA,NA,7,"WL2",23,2590.97836,37.81117,0.408862384757997,0.410755664536055,NA,NA,0,NA,NA,NA,NA
"779","A","A",11,"B","LV3",7,9,NA,NA,NA,NA,NA,7,"WL2",23,2353.550747,40.47917,0.332582521555356,0.373131918960774,NA,NA,0,NA,NA,NA,NA
"780","A","A",12,"A","YO7",5,11,NA,NA,NA,NA,NA,7,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
"781","A","A",12,"B","TM2",7,20,NA,NA,NA,NA,NA,14,"WL2",23,379.1526973,39.59255,0.410432631361041,0.571519874568224,NA,NA,0,NA,NA,NA,NA
"782","A","A",13,"A","YO7",7,12,NA,NA,NA,NA,NA,21,"WL2",23,2469.978665,37.80903,0.365879446396431,0.39223020638191,NA,NA,0,NA,NA,NA,NA
