"","bed","row","col","Unique.ID","bud.date","flower.date","fruit.date","last.FL.date","last.FR.date","death.date","round2.rep.dates","survey.notes","...13","pop","mf","dame_mf","sire_mf","rep","cross_type","bud.date_dt","flower.date_dt","fruit.date_dt","last.FL.date_dt","last.FR.date_dt","death.date_dt","bud.duration","flower.duration","fruit.duration","total.repro.duration","initiate.repro"
"532",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tree here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"533",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tree here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"534","E",41,"A","1601",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH","3","3",NA,2,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"535","E",41,"B","2194",NA,NA,NA,NA,NA,2025-08-01,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",3,"F2",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"536","E",42,"A","2627",NA,NA,NA,NA,NA,2025-08-01,NA,"7/25: wilting",NA,"WV","11","11",NA,18,"Parent",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"537","E",42,"B","2434",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","2-A_11-2","2-A","11-2",3,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"538","E",43,"A","369",NA,NA,NA,NA,NA,2025-06-03,NA,NA,NA,"(TM2 x WL2) x (WL2)",NA,NA,NA,13,"BC1",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"539","E",43,"B","1686",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SQ3","5","5",NA,3,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"540",NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hole here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"541","E",44,"B","2273",2025-06-27,2025-07-18,2025-07-18,2025-08-28,2025-08-28,NA,2025-09-24,"9/24 new buds",NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",35,"BC1",43,64,64,105,105,NA,21,41,41,62,1
"542","E",45,"A","2208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)",NA,NA,NA,17,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"543","E",45,"B","1902",NA,NA,NA,NA,NA,2025-06-17,NA,"6/3: wilting",NA,"WL2","8","8",NA,79,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"544","E",46,"A","2304",NA,NA,NA,NA,NA,2025-07-03,NA,"7/3: eaten",NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",9,"F2",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"545","E",46,"B","2613",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2 x WL2",NA,NA,NA,15,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"546",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hole here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"547","E",47,"B","2586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"548","E",48,"A","2164",NA,NA,NA,NA,NA,NA,NA,"leaves eaten",NA,"(TM2 x WL2) x (WL1 x TM2)","2_1","2","1",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"549","E",48,"B","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR x WL2",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"550","E",49,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"551","E",49,"B","2503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2) x (TM2 x WL2)","2-1_2","2-1","2",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"552","E",50,"A","2458",NA,NA,NA,NA,NA,2025-06-17,NA,"6/9: dying",NA,"(WL2) x (WL2 x BH)","3-14_1","3-14","1",3,"BC1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"553","E",50,"B","1193",2025-06-09,2025-06-27,2025-08-07,2025-08-07,2025-08-07,2025-08-14,NA,"7/18: dry FLs",NA,"(WL2 x CC) x (WL2 x TM2)",NA,NA,NA,16,"F2",25,43,84,84,84,91,18,41,0,59,1
"554","E",51,"A","334",2025-06-09,2025-07-03,2025-07-10,2025-08-07,2025-08-07,2025-08-28,NA,"6/27: bud damage ! 7/18 dry FLs",NA,"(WL1 x WL2) x (BH x WL2)",NA,NA,NA,3,"F2",25,49,56,84,84,105,24,35,28,59,1
"555","E",51,"B","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2",NA,NA,NA,96,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"556","E",52,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"557","E",52,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"558","E",1,"C","buffer",NA,NA,NA,NA,NA,NA,NA,"only 2 buffers",NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"559","E",1,"D","buffer",NA,NA,NA,NA,NA,NA,NA,"only 2 buffers",NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"560","E",2,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"561","E",2,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"562","E",3,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"563","E",3,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"564","E",4,"C","1789",NA,NA,NA,NA,NA,2025-07-03,NA,"6/17: roots exposed/reburied",NA,"TM2",NA,NA,NA,85,"Parent",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"565","E",4,"D","2415",NA,NA,NA,NA,NA,2025-07-10,NA,"6/27: dying",NA,"BH x WL2","1-3_8-1","1-3","8-1",7,"F1",NA,NA,NA,NA,NA,56,NA,NA,NA,NA,0
"566",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"567","E",5,"D","2432",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","2-A_11-2","2-A","11-2",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"568","E",6,"C","1656",NA,NA,NA,NA,NA,2025-06-17,NA,"6/9: roots exposed/reburied",NA,"DPR","20","20",NA,15,"Parent",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"569",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unplantable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"570","E",7,"C","2582",NA,NA,NA,NA,NA,2025-09-04,NA,"7/25 wilting | 8/28 not dead/stem turgid | 9/4 dead again",NA,"(WV) x (WV x WL2)","3_22","3","22",3,"BC1",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"571","E",7,"D","1406",2025-06-17,2025-06-27,2025-07-03,2025-08-07,2025-08-14,2025-09-18,NA,"7/18 dry FLs",NA,"WV x WL2",NA,NA,NA,4,"F1",33,43,49,84,91,126,10,41,42,58,1
"572","E",8,"C","2541",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x TM2)","2_3","2","3",9,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"573","E",8,"D","2366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x CC)","3_1","3","1",14,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"574","E",9,"C","2636",NA,NA,NA,NA,NA,2025-06-03,NA,"stem broken pre-planting",NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",6,"F2",NA,NA,NA,NA,NA,19,NA,NA,NA,NA,0
"575","E",9,"D","2347",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",5,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"576","E",10,"C","1711",NA,NA,NA,NA,NA,2025-06-27,NA,"6/17: stem broken",NA,"TM2","1","1",NA,7,"Parent",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"577","E",10,"D","2630",NA,NA,NA,NA,NA,2025-08-28,NA,NA,NA,"TM2","2","2",NA,11,"Parent",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"578","E",11,"C","2268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",30,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"579","E",11,"D","2552",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",6,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"580",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"581","E",12,"D","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-3_2-2","2-3","2-2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"582",NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rock here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"583","E",13,"D","1490",2025-06-03,2025-06-27,2025-07-03,2025-08-07,2025-08-21,2025-09-18,NA,"7/18: dry FLs *",NA,"(TM2 x WL2) x (DPR x WL2)",NA,NA,NA,2,"F2",19,43,49,84,98,126,24,41,49,79,1
"584","E",14,"C","2193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"585","E",14,"D","2394",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 wilted",NA,"WL2","2","2",NA,15,"Parent",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"586","E",15,"C","2498",NA,NA,NA,NA,NA,2025-06-27,NA,NA,NA,"YO11","5","5",NA,17,"Parent",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"587",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"588","E",16,"C","2272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",34,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"589",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"590","E",17,"C","1657",NA,NA,NA,NA,NA,2025-07-03,NA,"6/27: dying",NA,"DPR","20","20",NA,16,"Parent",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"591","E",17,"D","2174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2) x (TM2 x WL2)","5-2_14","5-2","14",6,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"592","E",18,"C","2057",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2 x TM2)","2_1","2","1",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"593","E",18,"D","2122",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","5_13-B","5","13-B",31,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"594","E",19,"C","2040",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x WV",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"595","E",19,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"596","E",20,"C","2190",NA,NA,NA,NA,NA,2025-06-27,NA,"6/17: roots exposed",NA,"(WL2 x BH) x (CC x WL2)","2_2","2","2",3,"F2",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"597","E",20,"D","2626",NA,NA,NA,NA,NA,2025-07-18,NA,"7/10: heavy herbivory",NA,"WV","11","11",NA,15,"Parent",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"598","E",21,"C","1781",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","11","11",NA,77,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"599","E",21,"D","2416",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH x WL2","1-3_8-1","1-3","8-1",7,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"600","E",22,"C","2036",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x WL1","10-1_2-1","10-1","2-1",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"601","E",22,"D","2428",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x LV1","8-1_14-1","8-1","14-1",1,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"602","E",23,"C","2409",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","18","18",NA,12,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"603","E",23,"D","2325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (WL2 x TM2)","3-14_2","3-14","2",10,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"604","E",24,"C","2585",NA,NA,NA,NA,NA,NA,NA,"8/7 Stem drying",NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"605","E",24,"D","2502",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(SQ3 x WL2) x (WL2)","12_16-A","12","16-A",18,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"606","E",25,"C","2080",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",3,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"607","E",25,"D","2067",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(CC x WL2) x (WL2)","4_13-B","4","13-B",7,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"608","E",26,"C","1623",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 not dead /srem turgid",NA,"CC","1","1",NA,3,"Parent",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"609","E",26,"D","2091",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(LV1 x WL2) x (YO11 x WL2)","8_25","8","25",1,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"610","E",27,"C","1658",NA,NA,NA,NA,NA,2025-08-01,NA,"7/18 wilted",NA,"DPR","20","20",NA,17,"Parent",NA,NA,NA,NA,NA,78,NA,NA,NA,NA,0
"611","E",27,"D","79",2025-06-03,2025-06-27,2025-07-03,2025-07-18,2025-08-07,2025-08-28,NA,"7/18 dry FLs",NA,"(LV1 x WL2) x (WL2)",NA,NA,NA,16,"BC1",19,43,49,64,84,105,24,21,35,65,1
"612","E",28,"C","2637",2025-06-27,2025-07-10,2025-07-18,2025-08-28,2025-08-28,2025-09-24,NA,NA,NA,"TM2","9","9",NA,67,"Parent",43,56,64,105,105,132,13,49,41,62,1
"613","E",28,"D","1870",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","5","5",NA,47,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"614","E",29,"C","2348",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",6,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"615","E",29,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"616",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"617","E",30,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"618","E",41,"C","2477",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR x WL2",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"619","E",41,"D","2259",2025-07-03,2025-07-18,2025-07-25,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",21,"BC1",49,64,71,NA,NA,NA,15,NA,NA,NA,1
"620","E",42,"C","2473",NA,NA,NA,NA,NA,2025-09-29,NA,NA,NA,"BH x WL2","1-3_8-1","1-3","8-1",9,"F1",NA,NA,NA,NA,NA,137,NA,NA,NA,NA,0
"621","E",42,"D","2245",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",7,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"622","E",43,"C","2648",NA,NA,NA,NA,NA,2025-08-07,NA,NA,NA,"WL2","10","10",NA,92,"Parent",NA,NA,NA,NA,NA,84,NA,NA,NA,NA,0
"623","E",43,"D","2134",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_1-3","3","1-3",6,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"624","E",44,"C","2426",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-2_10-1","2-2","10-1",4,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"625","E",44,"D","1763",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TM2","8","8",NA,59,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"626","E",45,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"627","E",45,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"628","E",46,"C","2297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x WV) x (CC x WL2)","1_1","1","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"629","E",46,"D","2628",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WV","11","11",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"630","E",47,"C","2594",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",7,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"631","E",47,"D","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1 x WL2","2-2_10-1","2-2","10-1",6,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"632","E",48,"C","2081",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(DPR x TM2) x (TM2 x WL2)","3_2","3","2",4,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"633","E",48,"D","2568",NA,NA,NA,NA,NA,2025-06-09,NA,NA,NA,"(WV x WL2) x (WL2 x BH)","2_2","2","2",9,"F2",NA,NA,NA,NA,NA,25,NA,NA,NA,NA,0
"634","E",49,"C","380",2025-06-03,2025-06-27,2025-07-10,2025-07-18,2025-08-07,2025-08-28,NA,"6/27: bud damage",NA,"(TM2 x WL2) x (YO11 x WL2)",NA,NA,NA,8,"F2",19,43,56,64,84,105,24,21,28,65,1
"635","E",49,"D","2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",11,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"636","E",50,"C","1809",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL1","8","8",NA,7,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"637","E",50,"D","2308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2) x (TM2 x WL2)","16_14","16","14",2,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"638","E",51,"C","1715",2025-06-17,2025-07-03,2025-07-18,2025-08-28,2025-08-28,2025-09-04,NA,NA,NA,"TM2","2","2",NA,11,"Parent",33,49,64,105,105,112,16,56,41,72,1
"639","E",51,"D","2385",NA,NA,NA,NA,NA,2025-06-17,NA,NA,NA,"(YO11 x WL2) x (WL2)","4_13-B","4","13-B",6,"BC1",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,0
"640","E",52,"C","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"641","E",52,"D","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"642","F",1,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"643","F",1,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"644","F",2,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"645","F",2,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"646","F",3,"A","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"647","F",3,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"648","F",4,"A","1842",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","2","2",NA,19,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"649","F",4,"B","2528",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","1_2","1","2",16,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"650","F",5,"A","1783",NA,NA,NA,NA,NA,2025-08-14,NA,"dry 8/14/25",NA,"TM2","12","12",NA,79,"Parent",NA,NA,NA,NA,NA,91,NA,NA,NA,NA,0
"651",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"652","F",6,"A","2333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WV x TM2) x (TM2 x WL2)","2_1","2","1",2,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"653","F",6,"B","2377",NA,NA,NA,NA,NA,2025-07-03,NA,NA,NA,"(WV) x (WV x WL2)","3_22","3","22",3,"BC1",NA,NA,NA,NA,NA,49,NA,NA,NA,NA,0
"654","F",7,"A","1859",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2","4","4",NA,36,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"655","F",7,"B","buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,"buffer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"656","F",8,"A","2048",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x YO11","2-A_11-2","2-A","11-2",2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"657","F",8,"B","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,"WL2 x DPR",NA,NA,NA,2,"F1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"658","F",9,"A","2449",NA,NA,NA,NA,NA,2025-08-28,NA,"8/7 wilting",NA,"(WL2 x TM2) x (CC x TM2)","2-3_2-3","2-3","2-3",5,"F2",NA,NA,NA,NA,NA,105,NA,NA,NA,NA,0
"659","F",9,"B","1892",NA,NA,NA,NA,NA,2025-09-04,NA,"8/28 wilting",NA,"WL2","7","7",NA,69,"Parent",NA,NA,NA,NA,NA,112,NA,NA,NA,NA,0
"660","F",10,"A","2616",NA,NA,NA,NA,NA,2025-06-27,NA,"6/17: stem broken/roots exposed",NA,"BH","1","1",NA,15,"Parent",NA,NA,NA,NA,NA,43,NA,NA,NA,NA,0
"661","F",10,"B","1659",NA,NA,NA,NA,NA,NA,NA,NA,NA,"DPR","20","20",NA,18,"Parent",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"662","F",11,"A","2288",2025-06-17,2025-07-03,2025-07-10,2025-08-14,2025-08-14,2025-09-24,NA,NA,NA,"(WL2 x TM2) x (TM2)","2_1-3","2","1-3",50,"BC1",33,49,56,91,91,132,16,42,35,58,1
"663","F",11,"B","2533",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(WL2 x BH) x (WL2 x CC)","2_3","2","3",20,"F2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"664","F",12,"A","2494",NA,NA,NA,NA,NA,2025-07-18,NA,NA,NA,"YO11 x WL2",NA,NA,NA,1,"F1",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,0
"665","F",12,"B","2136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(TM2 x WL2) x (TM2)","3_2-13","3","2-13",8,"BC1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
